,Datetime,Likes_Count,retweet_Count,Tweet Id,Text,Username
56,2021-04-22 01:55:40+00:00,128,9,1385049633982930945,"YEAH BABY this is what I'm talking about. I like movies with a little TEETH.
https://t.co/Nd3xQqCKgR",joe_hill
57,2021-04-21 22:40:21+00:00,552,7,1385000482972839938,"My wife wanted to watch a movie but I insisted we sit down with the newest episode of #TheCircle. That wasn't very considerate, I guess. In fact it might even make me...

... a circle jerk.",joe_hill
58,2021-04-21 21:36:50+00:00,7,0,1384984496668352512,@Joannechocolat GTFO!!!,joe_hill
59,2021-04-21 21:34:14+00:00,4,0,1384983840742158338,@praddenkeefe @AlecMacGillis @AndersonsBkshp I am the proud owner of both books.,joe_hill
60,2021-04-21 21:33:25+00:00,4,0,1384983635963613189,"@colsonwhitehead @MissLiberty Holy shit, when can I have it???",joe_hill
61,2021-04-21 19:49:52+00:00,107,0,1384957579550511107,And I felt too defeated to ask.,joe_hill
62,2021-04-21 19:49:19+00:00,143,2,1384957440568004610,"Old gent behind the counter stared at me like I asked him for a xylophone. “Young man, we haven’t been allowed to sell such a thing for sixty years. It IS the 21st century, you know. Maybe you can buy some pepper spray.” He didn’t say if they had a cane that shoots pepper spray.",joe_hill
63,2021-04-21 19:46:41+00:00,97,2,1384956778333548544,"Their answer: James &amp; Sons. Traffic was mad so I jogged there with my suitcase, under a blazing blue sky. Got there dripping with sweat and panting for breath. “I was hoping *gasp* you could sell me *pant* one of your finest *haah haahhh* sword canes.”",joe_hill
64,2021-04-21 19:45:02+00:00,92,1,1384956359758827525,"I thought about what I had always wanted to do in London. I thought hard. Then it hit me: “I’d like to buy a sword cane.” I had always seen myself walking the streets of London with a sword cane.
The editor and her team fell into an intense conversation about where to get one.",joe_hill
65,2021-04-21 19:43:29+00:00,179,11,1384955972909768705,"I have a story about Smith &amp; Sons, London’s greatest umbrella shop. I was in the UK for the release of Heart-Shaped Box. I had a few hours before I had to go to Heathrow for my flight home. My editor asked me what I was going to do with a whole afternoon in the Big Smoke. https://t.co/3GeTWhhoU1",joe_hill
66,2021-04-21 19:41:14+00:00,26,1,1384955405684690945,That’s a really lovely @comicsbeat review — made my day.,joe_hill
67,2021-04-21 19:37:10+00:00,8,0,1384954381053960197,@AWDubreuil @StephenKing I’m on 18.,joe_hill
68,2021-04-21 19:36:00+00:00,14,1,1384954086810914821,"@SkeltonCrew @GR_comics Every time @GR_comics draws a new key, that one is my favorite — until he draws the next.",joe_hill
69,2021-04-20 21:08:23+00:00,990,12,1384614948442198017,Good. That's what I was hanging out for. Signing off. Be well all.,joe_hill
70,2021-04-20 19:42:21+00:00,222,6,1384593298820669440,Oh wow. There's a verdict. One hour.,joe_hill
71,2021-04-20 19:40:37+00:00,1,0,1384592863716159489,"@_wokewakandan There's no bigotry in my tweet -- it was a mile high view of the political predicament in which the GOP finds itself, which is lacking several of their traditional weapons to win elections.
Bigotry looks more like bills designed to make it hard for black people to vote.",joe_hill
72,2021-04-20 19:20:59+00:00,134,5,1384587922150678528,"Ah, geez. When I was a kid, I loved BAT OUT OF HELL. Steinman gave me a signed record of his solo album (which later formed the spine of Meatloaf's comeback record). His note read: ""It's okay if you don't like it, I hear it burns very well."" Self-effacing and witty. https://t.co/WS58Hawujn",joe_hill
73,2021-04-20 19:18:14+00:00,191,7,1384587230258376711,"The 1st issue of Hell &amp; Gone, the #LockeandKey/#SandmanUniverse crossover, is in stores now. The @blumhouse adaptation of THE BLACK PHONE, co-written by @scottderrickson &amp; @Massawyrm, directed by Scott, is on the way. Both have been lookin after me in the swag dept. https://t.co/7ikMgSyGjL",joe_hill
74,2021-04-20 18:11:20+00:00,82,4,1384570392812064768,I especially like the way my big dumb mouth is hanging open in this freeze frame. https://t.co/voVezuNIfG,joe_hill
75,2021-04-20 18:08:43+00:00,40,1,1384569733794701318,"Hey, @GR_comics, did you ever share the original cover for ""February"" and the published cover? People could play spot-the-difference.",joe_hill
76,2021-04-20 18:04:14+00:00,119,14,1384568604813938690,"The 2nd amendment absolutism (an absolutism that ignores the part of the text about ""well-regulated militias"") isn't helping the GOP recover their virtue. Makes 'em look indifferent to a relentless drumbeat of American slaughter. Nothin pro-life about letting kids get splattered.",joe_hill
77,2021-04-20 18:01:56+00:00,51,5,1384568026918440960,"Without *any* moral purchase, it's hard to see how you argue for a right to legislate. I'd think any Republican reclamation project would have to begin there -- with a downright merciless house-cleaning to establish the rules of the road. It's goin the other way, tho, innit? https://t.co/J8NTnKYjoR",joe_hill
78,2021-04-20 18:00:18+00:00,234,25,1384567618468724741,"For me the big surprise of modern politics is how willingly the GOP surrendered their claim as the ""values"" party. After you went to the mattresses for the grab-em-by-the-pussy guy, a dude who incited insurrection from Michigan to the Capitol, you got no moral horse to ride.",joe_hill
79,2021-04-20 16:20:28+00:00,4,0,1384542491114983426,"@marktobindesign Survivor. It taught everyone that survival is a zero sum game (when, in fact, the whole history of the human race shows that survival and success is collaborative)",joe_hill
80,2021-04-20 16:19:47+00:00,33,4,1384542320494788609,"If you REALLY wanna be pissed off, get a lot of the crappe I'm listening to in high rotation. Hill House Radio, updated a couple times a week. Play loud.

https://t.co/GSoJKJeeKI",joe_hill
81,2021-04-20 16:17:55+00:00,31,1,1384541849231269889,"Not a comment on anything actually happening today, just a general thought.",joe_hill
82,2021-04-20 16:17:40+00:00,37,2,1384541788350861312,"""What's happening"" could probably cover a whole bunch of non-outrage-y stuff but then (hahahaha) people would go elsewhere for their cup of piss off. The problem isn't software; it's wetware. We love to gather in a circle and chant ""fight fight fight.""",joe_hill
83,2021-04-20 16:16:03+00:00,132,6,1384541381969031170,"I read somewhere about how the ""what's happening"" tab is always about who Twitter is dunking on today; the whole point is to keep a nice simmer of outrage going so we'll keep refreshing our feed. Mmhm. Social media, man. It's a bummer.",joe_hill
84,2021-04-20 16:09:57+00:00,25,2,1384539845838704642,"Guys, I'm actually a sad last minute miss on this -- wound up with an unavoidable conflict. But do tune in to hear from a murderer's row of great writers about @mjkoryta's new anthology WHEN A STRANGER COMES TO TOWN. So pleased to have a story in there. https://t.co/R9QgWh7s90",joe_hill
85,2021-04-20 16:05:43+00:00,169,1,1384538779378192392,@StephenKing @kayleighmcenany @GovRonDeSantis @OutnumberedFNC Seriously.,joe_hill
86,2021-04-20 15:15:07+00:00,1,0,1384526048474374145,@AWDubreuil Pretty cool idea.,joe_hill
87,2021-04-20 15:09:40+00:00,48,0,1384524675380875264,@neilhimself @georgiaEtennant My Doctor.,joe_hill
88,2021-04-20 15:08:58+00:00,56,3,1384524500189028354,"Also... do we have to consider FALCON AND THE WINTER SOLDIER as the latest in the CAPTAIN AMERICA film series? I think we do: it plays as a self contained (if 6hr film) and Cap is a job, not a man.",joe_hill
89,2021-04-20 15:07:36+00:00,39,3,1384524155341705220,"WE ARE WITH YOU!
But we’ve been discussing stripping it down to our top 5. Which is hard! Maybe:
IRON MAN
AVENGERS
CAPTAIN AMERICA: WINTER SOLDIER
THOR: RAGNAROK
BLACK PANTHER
But I’m a different day I might swap in DR STRANGE for something or CIVIL WAR for something else. https://t.co/onqLZVkrBt",joe_hill
90,2021-04-20 15:05:00+00:00,77,3,1384523499256090626,It’s so good. https://t.co/OUjf23j6fx,joe_hill
91,2021-04-19 22:31:07+00:00,2,0,1384273381520920584,@jon_weir Oh man that would be so cool.,joe_hill
92,2021-04-19 22:28:30+00:00,11,0,1384272721975021569,@jon_weir WHAAAAAAAT?,joe_hill
93,2021-04-19 22:22:14+00:00,401,43,1384271148288909312,"I'm talking with @neilhimself on May 13th about AMERICAN GODS: the novel, the show &amp; the full-cast audio performance. It's all to kick off the release of two amazing GODS stories on vinyl.

It won't be the same without you -- come hang out with us?

https://t.co/U3CAbwjxct https://t.co/xNYDmEsKwM",joe_hill
94,2021-04-19 01:17:19+00:00,522,15,1383952818797649929,"The new #FalconAndTheWinterSoldier gets into heavy stuff: race, history, guilt, atonement, self-definition. The writing here is at an extraordinary level (although it doesn’t *all* work: the people who wanna help refugees are the big evil, WTF?). Can’t wait for the last chapter.",joe_hill
95,2021-04-17 22:50:30+00:00,118,12,1383553485057138690,"Someone at Graphic Policy made a cut-and-paste error at the opening of this fine review of Hell &amp; Gone. No reason to be embarrassed — we’ve all done it. I hope they won’t correct it either, I think all my reviews should begin with tributes to Nic Cage: 
https://t.co/mrKWk0xfJt",joe_hill
96,2021-04-17 18:41:34+00:00,3,0,1383490839809191941,@larryfire @DCComics @IDWPublishing @GR_comics @neilhimself Thank you.,joe_hill
97,2021-04-17 18:41:07+00:00,83,3,1383490724017020940,"You guys are rock stars for delivering fun, brilliant, focused work, under really exhausting conditions. https://t.co/gk9r4t0UvS",joe_hill
98,2021-04-17 18:38:33+00:00,4668,291,1383490076965888006,"Just got a breaking news alert from @Newsweek that Harry and William spoke at Prince Philip’s funeral, and guys, we *really* gotta talk about your definition of breaking news.",joe_hill
99,2021-04-15 01:45:49+00:00,318,12,1382510441742667778,"I've been on a tweetbinge the last coupla days. Time to go cold turkey for a bit. Big thanks to everyone who checked out the #lockeandkey #SandmanUniverse crossover today and shared a kind word. I'm glad folks are liking it. Be well, everyone, and happy reading.",joe_hill
100,2021-04-15 00:29:48+00:00,2,0,1382491309240430599,@ClearBelly @CBR @GR_comics No worries!,joe_hill
